업종명,업소명,소재지,영업장면적(㎡),소재지전화,업태명,데이터기준일자
휴게음식점,우리동네피시방,제주특별자치도 제주시 남광로 135 ,6.6,-,기타 휴게음식점,2020-04-02
휴게음식점,이음,제주특별자치도 제주시 신설로2길 5-1,75.57,-,커피숍,2020-04-02
휴게음식점,드림제주,제주특별자치도 제주시 중앙로 60,23.06,-,기타 휴게음식점,2020-04-02
휴게음식점,지에스25제주애월점,제주특별자치도 제주시 애월읍 애월로 113,3.3,-,편의점,2020-04-02
휴게음식점,박샘플라워,제주특별자치도 제주시 중앙로 124-1 ,15,-,일반조리판매,2020-04-02
휴게음식점,분식꾸러기,제주특별자치도 제주시 한림읍 한림남2길 21,19.8,-,일반조리판매,2020-04-02
휴게음식점,카페일오공에프,제주특별자치도 제주시 남광로2길 17 ,40.19,-,커피숍,2020-04-02
휴게음식점,귤꽃,제주특별자치도 제주시 조천읍 함덕2길 90,60.31,-,커피숍,2020-04-02
휴게음식점,템푸스,제주특별자치도 제주시 구좌읍 해맞이해안로 478,59.88,-,커피숍,2020-04-02
휴게음식점,꽃이피다,제주특별자치도 제주시 진군3길 27-23 ,99.8,-,커피숍,2020-04-02
휴게음식점,돌담풍경,제주특별자치도 제주시 한경면 녹차분재로 526,88,-,커피숍,2020-04-02
휴게음식점,춤추는염소들,제주특별자치도 제주시 연동12길 30 ,51.32,-,커피숍,2020-04-02
휴게음식점,명진전복주식회사,제주특별자치도 제주시 구좌읍 해맞이해안로 1282,136.54,-,일반조리판매,2020-04-02
휴게음식점,김여사네,제주특별자치도 제주시 조천읍 신북로 544,29.58,-,일반조리판매,2020-04-02
휴게음식점,빵심이,제주특별자치도 제주시 테우해안로 160 ,5,-,일반조리판매,2020-04-02
휴게음식점,투썸플레이스제주연동점,제주특별자치도 제주시 신광로 79 ,303.6,-,커피숍,2020-04-02
휴게음식점,팡,제주특별자치도 제주시 지석11길 23 ,86,-,커피숍,2020-04-02
휴게음식점,아이비스피씨방구내,제주특별자치도 제주시 고마로 95 ,6.6,-,커피숍,2020-04-02
휴게음식점,씨유제주동양콘도점,제주특별자치도 제주시 애월읍 애월해안로 708,6.6,-,편의점,2020-04-02
휴게음식점,엔제리너스제주공항테이크아웃점,제주특별자치도 제주시 공항로 2 ,57.3,-,커피숍,2020-04-02
휴게음식점,이층커피,제주특별자치도 제주시 동문로 56 ,72.96,-,커피숍,2020-04-02
휴게음식점,하비마카롱,제주특별자치도 제주시 연삼로 449,132.48,-,커피숍,2020-04-02
휴게음식점,노을과원담,제주특별자치도 제주시 한경면 한경해안로 282 ,21.12,-,커피숍,2020-04-02
휴게음식점,라브뉴,제주특별자치도 제주시 연삼로 352 ,94.04,-,커피숍,2020-04-02
휴게음식점,카페티엔,제주특별자치도 제주시 한림읍 금능남로 127,4,-,커피숍,2020-04-02
휴게음식점,비바리,제주특별자치도 제주시 선덕로 36 ,61.6,-,커피숍,2020-04-02
휴게음식점,배스킨라빈스제주법원점,제주특별자치도 제주시 중앙로 325-1 ,88.65,-,기타 휴게음식점,2020-04-02
휴게음식점,이고,제주특별자치도 제주시 노연로 70 ,182.48,-,커피숍,2020-04-02
휴게음식점,지에스이십오아라금천점,제주특별자치도 제주시 아봉로 83 ,3.3,-,편의점,2020-04-02
휴게음식점,미스김라일락,제주특별자치도 제주시 1100로 3164 ,15.5,-,커피숍,2020-04-02
휴게음식점,청춘다락,제주특별자치도 제주시 애월읍 일주서로 6755,54.05,-,커피숍,2020-04-02
휴게음식점,커피비터스윗,제주특별자치도 제주시 선덕로3길 32,59.4,-,커피숍,2020-04-02
휴게음식점,슬로우벗커피로스터스,제주특별자치도 제주시 흥운길 77-1,70,-,커피숍,2020-04-02
휴게음식점,리치망고애월점,제주특별자치도 제주시 애월읍 애월해안로 272,39,-,커피숍,2020-04-02
휴게음식점,죽이야기에스중앙병원점,제주특별자치도 제주시 월랑로 91 ,181.5,-,일반조리판매,2020-04-02
휴게음식점,또바기,제주특별자치도 제주시 구좌읍 동복로 34,105.75,-,커피숍,2020-04-02
휴게음식점,GS제주용화점,제주특별자치도 제주시 용화로 26 ,20,-,편의점,2020-04-02
휴게음식점,군것질,제주특별자치도 제주시 우정로 74-1 ,25.2,-,일반조리판매,2020-04-02
휴게음식점,라뮤즈,제주특별자치도 제주시 제주대학로 102 ,147.24,-,커피숍,2020-04-02
휴게음식점,오봉도시락도남성환상가점,제주특별자치도 제주시 신성로 91,27.06,-,일반조리판매,2020-04-02
휴게음식점,스마일러,제주특별자치도 제주시 애월읍 상고길 47,117.1,-,커피숍,2020-04-02
휴게음식점,와플킹,제주특별자치도 제주시 노형로 407,33,-,기타 휴게음식점,2020-04-02
휴게음식점,바당국수,제주특별자치도 제주시 구좌읍 해맞이해안로 804,68.6,-,편의점,2020-04-02
휴게음식점,씨유도남오거리점,제주특별자치도 제주시 도남로 37 ,9.9,-,편의점,2020-04-02
휴게음식점,카페베네제주아라점,제주특별자치도 제주시 인다10길 30 ,118.97,-,커피숍,2020-04-02
휴게음식점,공차제주시청점,제주특별자치도 제주시 신성로13길 25 ,73.11,-,커피숍,2020-04-02
휴게음식점,파파사이트,제주특별자치도 제주시 한림읍 용금로 889,76.76,-,커피숍,2020-04-02
휴게음식점,콩쥐살쥐,제주특별자치도 제주시 애월읍 수산서6길 9-3,58.5,-,커피숍,2020-04-02
휴게음식점,엔제리너스제주노형점,제주특별자치도 제주시 고사마루길 2 ,507.94,-,커피숍,2020-04-02
휴게음식점,파스쿠찌애월해안로점,제주특별자치도 제주시 애월읍 애월해안로 560,147,-,커피숍,2020-04-02
휴게음식점,씨유중앙여고후문점,제주특별자치도 제주시 남광로4길 29 ,9.9,-,편의점,2020-04-02
휴게음식점,봉자싸롱,제주특별자치도 제주시 번영로 514,26.16,-,커피숍,2020-04-02
휴게음식점,작은소공원,제주특별자치도 제주시 조천읍 남조로 2113,79.44,-,기타 휴게음식점,2020-04-02
휴게음식점,마교동사리방,제주특별자치도 제주시 탑동로 38,76,-,기타 휴게음식점,2020-04-02
휴게음식점,미스터브리즈커피제주칠성로점,제주특별자치도 제주시 칠성로길 8-1,59.71,-,커피숍,2020-04-02
휴게음식점,망고식스제주프시케월드점,제주특별자치도 제주시 애월읍 평화로 2157,56,-,커피숍,2020-04-02
휴게음식점,941헤르쯔,제주특별자치도 제주시 원노형로 37,193.28,-,커피숍,2020-04-02
휴게음식점,더앨리,제주특별자치도 제주시 애월읍 애월해안로 728,99.55,-,커피숍,2020-04-02
휴게음식점,탐앤탐스제주삼화지구점,제주특별자치도 제주시 건주로4길 6-4,168.48,-,커피숍,2020-04-02
휴게음식점,씨유제주동부관광점,제주특별자치도 제주시 조천읍 일주동로 952-3,6.6,-,편의점,2020-04-02
휴게음식점,미스틱3도,제주특별자치도 제주시 1100로 2894-49,206.49,-,커피숍,2020-04-02
휴게음식점,여우별,제주특별자치도 제주시 서사로 127,67.16,-,커피숍,2020-04-02
휴게음식점,컴플리트,제주특별자치도 제주시 국기로4길 1,76.3,-,커피숍,2020-04-02
휴게음식점,카페클라츠,제주특별자치도 제주시 남광로2길 17-3 ,85.14,-,커피숍,2020-04-02
휴게음식점,지에스제주노형정원점,제주특별자치도 제주시 노형4길 17 ,6.6,-,편의점,2020-04-02
휴게음식점,그러므로,제주특별자치도 제주시 구남동6길 45,38.2,-,커피숍,2020-04-02
휴게음식점,은이네분식,제주특별자치도 제주시 동문로14길 3,38.55,-,일반조리판매,2020-04-02
휴게음식점,인다김밥,제주특별자치도 제주시 인다1길 20,46.7,-,일반조리판매,2020-04-02
휴게음식점,GS25삼양해변점,제주특별자치도 제주시 선사로8길 16,10,-,편의점,2020-04-02
휴게음식점,팩토리소란,제주특별자치도 제주시 한북로 337-5,123.53,-,커피숍,2020-04-02
휴게음식점,레몬칸타타,제주특별자치도 제주시 구남동4길 47 ,79,-,커피숍,2020-04-02
휴게음식점,칼디,제주특별자치도 제주시 아란7길 47,68.1,-,커피숍,2020-04-02
휴게음식점,카페베네이도일동점,제주특별자치도 제주시 고전길 5,232.22,-,커피숍,2020-04-02
휴게음식점,달비치,제주특별자치도 제주시 구좌읍 해맞이해안로 474,96.75,-,커피숍,2020-04-02
휴게음식점,퐁당,제주특별자치도 제주시 우도면 우도해안길 340,54.28,-,커피숍,2020-04-02
휴게음식점,루가,제주특별자치도 제주시 문송길 33,38.19,-,커피숍,2020-04-02
휴게음식점,프시케분식,제주특별자치도 제주시 애월읍 평화로 2157,56,-,일반조리판매,2020-04-02
휴게음식점,하이안나,제주특별자치도 제주시 조천읍 중산간동로 896-1,129.94,-,일반조리판매,2020-04-02
휴게음식점,다다,제주특별자치도 제주시 신설로6길 2-3,76,-,커피숍,2020-04-02
휴게음식점,수상한책벌레들,제주특별자치도 제주시 인다3길 15,95.16,-,기타 휴게음식점,2020-04-02
휴게음식점,카페나인,제주특별자치도 제주시 애월읍 하광로 518,45.49,-,커피숍,2020-04-02
휴게음식점,제주설심당,제주특별자치도 제주시 서해안로 504,166,-,커피숍,2020-04-02
휴게음식점,설레임,제주특별자치도 제주시 과원북2길 52,45.1,-,커피숍,2020-04-02
휴게음식점,노블레스호텔,제주특별자치도 제주시 연동8길 31,42,-,커피숍,2020-04-02
휴게음식점,투썸플레이스오라점,제주특별자치도 제주시 연삼로 259,146.7,-,커피숍,2020-04-02
휴게음식점,원스포츠,제주특별자치도 제주시 오라로 134 ,5,-,커피숍,2020-04-02
휴게음식점,아시,제주특별자치도 제주시 한경면 저지12길 62-3,42.92,-,커피숍,2020-04-02
휴게음식점,그디글라,제주특별자치도 제주시 애월읍 광령4길 10-6,154.95,-,커피숍,2020-04-02
휴게음식점,알마커피제작소,제주특별자치도 제주시 조천읍 북촌11길 23,163.53,-,커피숍,2020-04-02
휴게음식점,이삭토스트제주노형점,제주특별자치도 제주시 노연로 43,40.32,-,패스트푸드,2020-04-02
휴게음식점,감비나무,제주특별자치도 제주시 구좌읍 일주동로 2970,58.01,-,커피숍,2020-04-02
휴게음식점,카페노아,제주특별자치도 제주시 서흘1길 24,82.6,-,커피숍,2020-04-02
휴게음식점,소,제주특별자치도 제주시 우도면 우도봉길 47,75.24,-,기타 휴게음식점,2020-04-02
휴게음식점,두가시앤오가니끄,제주특별자치도 제주시 신설로7길 4,52.89,-,커피숍,2020-04-02
휴게음식점,씨유제주보로미마을점,제주특별자치도 제주시 애월읍 고성서3길 15-5,4.9,-,편의점,2020-04-02
휴게음식점,다보분식,제주특별자치도 제주시 남녕로 11,40,-,일반조리판매,2020-04-02
휴게음식점,해오름왕만두,제주특별자치도 제주시 동문로 53,23.1,-,일반조리판매,2020-04-02
휴게음식점,바람벽에흰당나귀,제주특별자치도 제주시 구좌읍 동복로 11,240,-,커피숍,2020-04-02
휴게음식점,씨유제주신촌점,제주특별자치도 제주시 조천읍 신촌3길 1,6.6,-,편의점,2020-04-02
휴게음식점,롯데리아제주항디티점,제주특별자치도 제주시 임항로 94,276.09,-,패스트푸드,2020-04-02
휴게음식점,웰컴,제주특별자치도 제주시 조천읍 북촌9길 7,24.57,-,일반조리판매,2020-04-02
휴게음식점,유스커피,제주특별자치도 제주시 구산로 54,44.96,-,커피숍,2020-04-02
휴게음식점,이공구삼하우스,제주특별자치도 제주시 조천읍 남조로 2093,77,-,커피숍,2020-04-02
휴게음식점,롯데리아제주아라점,제주특별자치도 제주시 인다9길 4,169.97,-,패스트푸드,2020-04-02
휴게음식점,참좋은해물라면,제주특별자치도 제주시 애월읍 구엄4길 44-5,49.5,-,일반조리판매,2020-04-02
휴게음식점,카페베네제주일도점,제주특별자치도 제주시 고마로 99,48,-,커피숍,2020-04-02
휴게음식점,미쓰수제고로케신라면세점점,제주특별자치도 제주시 신광로8길 3,26.44,-,패스트푸드,2020-04-02
휴게음식점,파스쿠찌제주제원점,제주특별자치도 제주시 연동7길 26,222.64,-,커피숍,2020-04-02
휴게음식점,아르브르카페,제주특별자치도 제주시 중앙로7길 16,17.12,-,커피숍,2020-04-02
휴게음식점,늘좋은날,제주특별자치도 제주시 박성내서길 2-5,21.72,-,전통찻집,2020-04-02
휴게음식점,피자알볼로노형점,제주특별자치도 제주시 노형6길 9,103.94,-,패스트푸드,2020-04-02
휴게음식점,아라캐슬웨딩홀구내,제주특별자치도 제주시 중앙로 504,273.9,-,커피숍,2020-04-02
휴게음식점,춤추는왕만두외도점,제주특별자치도 제주시 우정로 56,28.06,-,패스트푸드,2020-04-02
휴게음식점,지에스25연동시티점,제주특별자치도 제주시 성신로1길 25,3.3,-,편의점,2020-04-02
휴게음식점,망고식스신제주점,제주특별자치도 제주시 연동7길 20,159.73,-,커피숍,2020-04-02
휴게음식점,모나미카페(monami cafe),제주특별자치도 제주시 원노형남1길 25,61.95,-,커피숍,2020-04-02
휴게음식점,카페힐섬2020,제주특별자치도 제주시 조천읍 조천북6길 58,82.88,-,커피숍,2020-04-02
휴게음식점,놀멍뛰멍,제주특별자치도 제주시 한림읍 한림상로 196,18,-,일반조리판매,2020-04-02
휴게음식점,커피정원,제주특별자치도 제주시 조천읍 와선로 83,59.4,-,커피숍,2020-04-02
휴게음식점,(주)아워홈제주지방합동청사제주점,제주특별자치도 제주시 청사로 59,45,-,커피숍,2020-04-02
휴게음식점,씨유제주고산점,제주특별자치도 제주시 한경면 용고로 86,3.3,-,편의점,2020-04-02
휴게음식점,귤하르방,제주특별자치도 제주시 동문로4길 18,20.4,-,패스트푸드,2020-04-02
휴게음식점,꾸까,제주특별자치도 제주시 사라봉7길 30,58.78,-,커피숍,2020-04-02
휴게음식점,종달길분식,제주특별자치도 제주시 구좌읍 종달논길 56,9.8,-,일반조리판매,2020-04-02
휴게음식점,엔제리너스제주애월점,제주특별자치도 제주시 애월읍 애월해안로 284,325.48,-,커피숍,2020-04-02
휴게음식점,과일아삭아라점,제주특별자치도 제주시 아란7길 10-1,74.61,-,커피숍,2020-04-02
휴게음식점,사우다드,제주특별자치도 제주시 한경면 노을해안로 1143,7.3,-,커피숍,2020-04-02
휴게음식점,파스쿠찌종합청사점,제주특별자치도 제주시 청사로 44,142.66,-,커피숍,2020-04-02
휴게음식점,하늘샐리,제주특별자치도 제주시 신설로9길 25,19.76,-,커피숍,2020-04-02
휴게음식점,코코라떼,제주특별자치도 제주시 고마로19길 12,39.6,-,커피숍,2020-04-02
휴게음식점,엔제리너스한라수목원점,제주특별자치도 제주시 수목원길 65-6,179.82,-,커피숍,2020-04-02
휴게음식점,우도바라기,제주특별자치도 제주시 우도면 우도해안길 302,28,-,커피숍,2020-04-02
휴게음식점,요망진점빵,제주특별자치도 제주시 애월읍 애월해안로 722,44.68,-,일반조리판매,2020-04-02
휴게음식점,친절한비자씨,제주특별자치도 제주시 구좌읍 비자숲길 58,51.34,-,커피숍,2020-04-02
휴게음식점,유노크레페,제주특별자치도 제주시 한라대학로 86,26.36,-,기타 휴게음식점,2020-04-02
휴게음식점,지에스25제주그랜드점,제주특별자치도 제주시 연동4길 28,3.3,-,편의점,2020-04-02
휴게음식점,새손,제주특별자치도 제주시 광양7길 7,9.45,-,커피숍,2020-04-02
휴게음식점,미호채김밥,제주특별자치도 제주시 다랑곶4길 33,29,-,일반조리판매,2020-04-02
휴게음식점,리치망고신제주점,제주특별자치도 제주시 국기로 14,29.04,-,커피숍,2020-04-02
휴게음식점,솔트리북카페,제주특별자치도 제주시 구좌읍 번영로 2063,402.66,-,커피숍,2020-04-02
휴게음식점,제주중앙여고점빽다방,제주특별자치도 제주시 남광로2길 43-13,59.43,-,기타 휴게음식점,2020-04-02
휴게음식점,스톤브로스,제주특별자치도 제주시 중앙로 504,152.9,-,커피숍,2020-04-02
휴게음식점,몽땅,제주특별자치도 제주시 한경면 연명로 385,133,-,커피숍,2020-04-02
휴게음식점,리치망고하도리점,제주특별자치도 제주시 구좌읍 해맞이해안로 1752,33.2,-,커피숍,2020-04-02
휴게음식점,내가여기서이걸할줄몰랐다,제주특별자치도 제주시 한경면 한경해안로 565,26.68,-,커피숍,2020-04-02
휴게음식점,포인트,제주특별자치도 제주시 동고산로 5,24.62,-,기타 휴게음식점,2020-04-02
휴게음식점,첫눈에반한크레페,제주특별자치도 제주시 중앙로 228,15.2,-,기타 휴게음식점,2020-04-02
휴게음식점,고스란히,제주특별자치도 제주시 구남로6길 22,43,-,커피숍,2020-04-02
휴게음식점,드루와,제주특별자치도 제주시 중앙로 68,3.3,-,기타 휴게음식점,2020-04-02
휴게음식점,씨유제주일도점,제주특별자치도 제주시 연수로3길 5,6.6,-,편의점,2020-04-02
휴게음식점,알,제주특별자치도 제주시 서광로14길 5,91.7,-,커피숍,2020-04-02
휴게음식점,커피아리움,제주특별자치도 제주시 수덕3길 7,65.67,-,커피숍,2020-04-02
휴게음식점,럭키분식,제주특별자치도 제주시 오현길 79,31.27,-,일반조리판매,2020-04-02
휴게음식점,제닉스아레나PC방구내,제주특별자치도 제주시 중앙로 236,3.3,-,기타 휴게음식점,2020-04-02
휴게음식점,33분식다방,제주특별자치도 제주시 인다10길 36,54.51,-,일반조리판매,2020-04-02
휴게음식점,제주스,제주특별자치도 제주시 동문로 4,17.96,-,커피숍,2020-04-02
휴게음식점,마시클,제주특별자치도 제주시 원노형6길 31-4,22.23,-,커피숍,2020-04-02
휴게음식점,슈가링스제주점,제주특별자치도 제주시 일주서로 7719,82.17,-,커피숍,2020-04-02
휴게음식점,스위트몬스터제주이도점,제주특별자치도 제주시 승천로 71,23.4,-,패스트푸드,2020-04-02
휴게음식점,제주김만복동문시장점,제주특별자치도 제주시 북성로 65,40,-,일반조리판매,2020-04-02
휴게음식점,모니카디저트,제주특별자치도 제주시 노형1길 33,40.3,-,커피숍,2020-04-02
휴게음식점,플레이스꽃섬,제주특별자치도 제주시 노형동 571번지,289.95,-,커피숍,2020-04-02
휴게음식점,커피블라썸,제주특별자치도 제주시 오복4길 4,84.2,-,커피숍,2020-04-02
휴게음식점,지에스25제주일고점,제주특별자치도 제주시 진군1길 13,6.6,-,편의점,2020-04-02
휴게음식점,제주문,제주특별자치도 제주시 동문로 4,22.38,-,일반조리판매,2020-04-02
휴게음식점,퐁낭인다락,제주특별자치도 제주시 태성중1길 13-4,48.6,-,커피숍,2020-04-02
휴게음식점,수정과차,제주특별자치도 제주시 구좌읍 행원로 107-6,33.06,-,커피숍,2020-04-02
휴게음식점,아따블르,제주특별자치도 제주시 조천읍 북촌11길 15-16,19.83,-,일반조리판매,2020-04-02
휴게음식점,이성필커피,제주특별자치도 제주시 광양8길 1,87.23,-,커피숍,2020-04-02
휴게음식점,밥사랑,제주특별자치도 제주시 연삼로 473,160.75,-,일반조리판매,2020-04-02
휴게음식점,카페렌,제주특별자치도 제주시 사라봉길 26,37.41,-,커피숍,2020-04-02
휴게음식점,할로비치,제주특별자치도 제주시 한경면 녹차분재로 354,111.84,-,일반조리판매,2020-04-02
휴게음식점,문화카페별차롱,제주특별자치도 제주시 한림읍 금능길 39,49.5,-,커피숍,2020-04-02
휴게음식점,승하네밥상,제주특별자치도 제주시 한림읍 중산간서로 4960,55.5,-,일반조리판매,2020-04-02
휴게음식점,제주한치빵우도점,제주특별자치도 제주시 우도면 우도해안길 802,7.82,-,기타 휴게음식점,2020-04-02
휴게음식점,카페헤밍웨이,제주특별자치도 제주시 한림읍 한림로 431,100.69,-,커피숍,2020-04-02
휴게음식점,빽다방제주대학로점,제주특별자치도 제주시 광양8길 12-1,43.68,-,커피숍,2020-04-02
휴게음식점,가는길에,제주특별자치도 제주시 동문로4길 14,33,-,아이스크림,2020-04-02
휴게음식점,재게재게옵서카페,제주특별자치도 제주시 한림읍 비양도길 32-3,22.04,-,커피숍,2020-04-02
휴게음식점,한일농수산구내,제주특별자치도 제주시 동문로4길 14-1,3.3,-,기타 휴게음식점,2020-04-02
휴게음식점,지에스25제대생활관,제주특별자치도 제주시 제주대학로 103-1,9.9,-,편의점,2020-04-02
휴게음식점,씨유제주삼성점,제주특별자치도 제주시 중앙로 185,5,-,편의점,2020-04-02
휴게음식점,씨유제주오라점,제주특별자치도 제주시 연사길 60,3.3,-,편의점,2020-04-02
휴게음식점,코어키에,제주특별자치도 제주시 아란4길 85-5,19.8,-,기타 휴게음식점,2020-04-02
휴게음식점,개좋아,제주특별자치도 제주시 1100로 3213-8,291.98,-,편의점,2020-04-02
휴게음식점,탐라도서관점빽다방,제주특별자치도 제주시 노형6길 27,68.31,-,커피숍,2020-04-02
휴게음식점,리치망고도두해안로점,제주특별자치도 제주시 서해안로 191,166.88,-,커피숍,2020-04-02
휴게음식점,제주삼화부영점빽다방,제주특별자치도 제주시 화삼북로 135,65.55,-,커피숍,2020-04-02
휴게음식점,지에스25동광로점,제주특별자치도 제주시 동광로 12,3.3,-,편의점,2020-04-02
휴게음식점,맛있는간식,제주특별자치도 제주시 노연로 61,42.25,-,일반조리판매,2020-04-02
휴게음식점,커피방아,제주특별자치도 제주시 서문로 70,13,-,커피숍,2020-04-02
휴게음식점,아일렛,제주특별자치도 제주시 구남동2길 19-6,74.9,-,커피숍,2020-04-02
휴게음식점,씨유국제대학점,제주특별자치도 제주시 516로 2870,6.6,-,편의점,2020-04-02
휴게음식점,세븐일레븐제주도남대로점,제주특별자치도 제주시 연삼로 317,6.6,-,편의점,2020-04-02
휴게음식점,화목,제주특별자치도 제주시 정존5길 32,22.44,-,일반조리판매,2020-04-02
휴게음식점,세븐일레븐제주법원점,제주특별자치도 제주시 남광북5길 12,6.6,-,편의점,2020-04-02
휴게음식점,세븐일레븐제주노형메르헨점,제주특별자치도 제주시 연북로 45,6.6,-,편의점,2020-04-02
휴게음식점,양떼목장카페,제주특별자치도 제주시 애월읍 도치돌길 289-13,35.84,-,커피숍,2020-04-02
휴게음식점,지에스25노형라자점,제주특별자치도 제주시 월랑로 13,3.3,-,편의점,2020-04-02
휴게음식점,조조,제주특별자치도 제주시 한림읍 옹포2길 8,52.41,-,일반조리판매,2020-04-02
휴게음식점,망고레이,제주특별자치도 제주시 조천읍 조함해안로 504,55.64,-,커피숍,2020-04-02
휴게음식점,세븐일레븐제주인화로점,제주특별자치도 제주시 동광로21길 6,6.6,-,편의점,2020-04-02
휴게음식점,슬기네점빵,제주특별자치도 제주시 신성로13길 17,4,-,기타 휴게음식점,2020-04-02
휴게음식점,국제토산품스낵,제주특별자치도 제주시 임항로 191,36.03,-,일반조리판매,2020-04-02
휴게음식점,코리아세븐제주삼도서광점,제주특별자치도 제주시 홍랑길 7,6.6,-,기타 휴게음식점,2020-04-02
휴게음식점,지에스25첨단점,제주특별자치도 제주시 첨단로 217,3.3,-,기타 휴게음식점,2020-04-02
휴게음식점,씨유제주일주서로점,제주특별자치도 제주시 일주서로 7312,3.3,-,편의점,2020-04-02
휴게음식점,아람수과,제주특별자치도 제주시 동문로 82,17.38,-,일반조리판매,2020-04-02
휴게음식점,디디에스면세점구내,제주특별자치도 제주시 관덕로11길 17,25,-,커피숍,2020-04-02
휴게음식점,강생아내가너를사랑해,제주특별자치도 제주시 우평로 64,46.17,-,커피숍,2020-04-02
휴게음식점,써드페이스,제주특별자치도 제주시 동문로 192,80,-,커피숍,2020-04-02
휴게음식점,씨유제주과원점,제주특별자치도 제주시 과원로 28 ,6.6,-,편의점,2020-04-02
휴게음식점,해피애견카페,제주특별자치도 제주시 오라로1길 20-9,128.19,-,커피숍,2020-04-02
휴게음식점,지에스25삼도관덕점,제주특별자치도 제주시 관덕로2길 15,3.3,-,편의점,2020-04-02
휴게음식점,애월품,제주특별자치도 제주시 애월읍 고내로13길 83,60,-,일반조리판매,2020-04-02
휴게음식점,배스킨라빈스제주한림점,제주특별자치도 제주시 한림읍 한림중앙로 31,96.8,-,아이스크림,2020-04-02
휴게음식점,하귀국수존,제주특별자치도 제주시 애월읍 하귀로 56,48.73,-,일반조리판매,2020-04-02
휴게음식점,세븐일레븐제주도남로점,제주특별자치도 제주시 도남로 3,6.6,-,편의점,2020-04-02
휴게음식점,이웃집마나까페,제주특별자치도 제주시 고마로 127,232.38,-,커피숍,2020-04-02
휴게음식점,정순이네휴게소,제주특별자치도 제주시 조천읍 일주동로 853,33,-,일반조리판매,2020-04-02
휴게음식점,꿈꾸는고양이,제주특별자치도 제주시 애월읍 하가로 15,48,-,커피숍,2020-04-02
휴게음식점,지에스25노형중점,제주특별자치도 제주시 노형5길 42,9.9,-,편의점,2020-04-02
휴게음식점,건달다방,제주특별자치도 제주시 아란13길 32,70.48,-,커피숍,2020-04-02
휴게음식점,요거프레소바오젠점,제주특별자치도 제주시 연동9길 18,61.54,-,커피숍,2020-04-02
휴게음식점,카페몽,제주특별자치도 제주시 인다1길 47,117.41,-,커피숍,2020-04-02
휴게음식점,풍림다방,제주특별자치도 제주시 구좌읍 중산간동로 2254,45.12,-,커피숍,2020-04-02
휴게음식점,어느멋진날,제주특별자치도 제주시 조천읍 신북로 215,49.59,-,커피숍,2020-04-02
휴게음식점,모란이피기까지,제주특별자치도 제주시 구좌읍 상하도길 60,47.28,-,커피숍,2020-04-02
휴게음식점,지에스25휴팰리스점,제주특별자치도 제주시 구남동2길 59,6.6,-,편의점,2020-04-02
휴게음식점,지에스25탐라도서관점,제주특별자치도 제주시 노형1길 43,9.9,-,편의점,2020-04-02
휴게음식점,지에스25노형월광점,제주특별자치도 제주시 월광로 25,10.75,-,편의점,2020-04-02
휴게음식점,엔제리너스제주공항2호점,제주특별자치도 제주시 공항로 2,89,-,커피숍,2020-04-02
휴게음식점,씨유제주봉개점,제주특별자치도 제주시 번영로 468,6.6,-,편의점,2020-04-02
휴게음식점,비어라운드,제주특별자치도 제주시 구좌읍 하도9길 72,198,-,커피숍,2020-04-02
휴게음식점,지에스25외도중앙점,제주특별자치도 제주시 우정로8길 20,10,-,편의점,2020-04-02
휴게음식점,맘스터치아라점,제주특별자치도 제주시 아란7길 4,76.08,-,일반조리판매,2020-04-02
휴게음식점,써브웨이신제주연동신시가지점,제주특별자치도 제주시 국기로1길 2,47.96,-,패스트푸드,2020-04-02
휴게음식점,서제니의시간,제주특별자치도 제주시 애월읍 하귀9길 71,22,-,커피숍,2020-04-02
휴게음식점,지에스25제주광양점,제주특별자치도 제주시 광양10길 2,6.6,-,편의점,2020-04-02
휴게음식점,지에스25함덕골든튤립점,제주특별자치도 제주시 조천읍 조함해안로 504,6.6,-,편의점,2020-04-02
휴게음식점,모네의숲,제주특별자치도 제주시 한림읍 저지14길 16-10,41.22,-,커피숍,2020-04-02
휴게음식점,지에스25월정해변점,제주특별자치도 제주시 구좌읍 월정7길 52-1,6.6,-,편의점,2020-04-02
휴게음식점,씨유제주구남중앙점,제주특별자치도 제주시 구남동2길 27,6.6,-,편의점,2020-04-02
휴게음식점,웰빙대게고로케동문점,제주특별자치도 제주시 동문로4길 21,9.9,-,패스트푸드,2020-04-02
휴게음식점,어피니티,제주특별자치도 제주시 남성로 78,76.13,-,커피숍,2020-04-02
휴게음식점,한입김밥,제주특별자치도 제주시 한림읍 한림중앙로 56,46,-,일반조리판매,2020-04-02
휴게음식점,아장아장,제주특별자치도 제주시 우정로 34,82.5,-,키즈카페,2020-04-02
휴게음식점,씨유케이티점,제주특별자치도 제주시 전농로 115,6.6,-,편의점,2020-04-02
휴게음식점,씨유제주애월한담점,제주특별자치도 제주시 애월읍 애월로 37,6.6,-,편의점,2020-04-02
휴게음식점,더리터,제주특별자치도 제주시 삼성로 71,26.61,-,커피숍,2020-04-02
휴게음식점,빽다방제주제원점,제주특별자치도 제주시 신광로 56,49.5,-,커피숍,2020-04-02
휴게음식점,배스킨라빈스외도점,제주특별자치도 제주시 우정로15길 1,84.4,-,아이스크림,2020-04-02
휴게음식점,예랑커피하우스,제주특별자치도 제주시 조천읍 신북로 322,40.5,-,커피숍,2020-04-02
